CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,PURCHASES_FREQUENCY,PURCHASES_TRX
C15354,8073.052656,1,2588.69,1,39
C15355,72.76697,1,0,0,0
C15356,8.285344,0.142857,72.52,0.142857,1
C15357,1207.768239,1,0,0,0
C15358,470.593325,1,6743.31,1,122
C15359,1915.675716,1,855.27,0.545455,8
C15360,1283.81226,1,166.9,0.166667,6
C15361,1322.579742,1,453,0.5,7
C15362,1753.27998,1,245.85,0.333333,4
C15364,1663.492233,1,3415.39,1,44
C15365,528.651164,1,4978.23,0.916667,60
C15366,6.226972,0.181818,54,0.166667,2
C15367,2517.38247,1,320,0.166667,2
C15368,1453.608861,1,4656.79,1,70
C15369,1002.93543,1,1056.33,1,42
C15370,1344.982445,1,224.54,0.5,18
C15371,50.366106,0.363636,507.57,0.083333,2
C15372,3570.596193,1,150.46,0.181818,2
C15373,4364.016237,1,2711.9,1,12
C15374,1207.320442,0.9,359,0.4,4
C15375,138.537976,0.333333,987.45,0.333333,12
C15376,1155.338824,0.909091,5744.03,0.5,11
C15377,30.327329,0.909091,284.34,0.333333,6
C15378,30.692503,0.454545,205.06,0.916667,35
C15379,805.368458,1,0,0,0
C15380,638.163467,1,1202.72,0.833333,23
C15381,264.869295,1,940,0.166667,2
C15382,576.890374,1,1081,0.25,3
C15383,27.17079,0.909091,275,0.833333,10
C15384,2292.952733,1,0,0,0
C15385,3830.603522,1,1257.16,1,26
C15386,690.625555,1,666.6,1,12
C15387,566.477136,1,5370.39,1,60
C15388,1158.01315,1,170,0.083333,1
C15389,145.320241,0.636364,530.81,0.583333,7
C15390,3619.986054,1,0,0,0
C15391,118.941982,0.285714,1250,0.714286,5
C15392,1793.954788,1,0,0,0
C15393,186.020599,0.714286,269.85,0.714286,6
C15394,1414.47232,0.636364,331.52,0.166667,2
C15395,385.841997,1,24.63,0.416667,5
C15396,306.539753,0.909091,2684.5,0.75,10
C15397,12.132712,0.8,244.18,1,10
C15398,330.068448,1,2441.21,0.833333,21
C15399,1121.018433,1,0,0,0
C15400,133.957441,0.571429,128.5,0.142857,1
C15401,1057.699883,1,229.74,0.5,7
C15402,7907.725211,1,1685.19,0.833333,27
C15403,61.159113,0.818182,981.49,0.916667,21
C15404,1191.749595,1,0,0,0
C15405,15.577506,1,143.76,1,12
C15406,2.641101,1,9.68,0.083333,1
C15407,4060.710208,0.727273,22500,0.5,12
C15408,909.846336,0.875,590,0.375,5
C15409,894.357857,1,1164,1,12
C15410,801.703734,1,387.77,0.583333,7
C15411,267.253822,1,2326.71,1,27
C15412,291.598301,0.454545,0,0,0
C15413,660.468854,1,0,0,0
C15414,128.365782,1,1003.2,1,27
C15415,3267.962664,1,1910.51,1,65
C15417,437.609832,1,0,0,0
C15418,2701.540547,1,0,0,0
C15419,2427.756294,1,0,0,0
C15420,239.101942,1,750,0.857143,6
C15421,1500.810722,1,2340.87,0.916667,31
C15422,3425.949762,1,0,0,0
C15423,103.792136,1,1607.84,1,38
C15424,1621.345326,1,5167.6,1,52
C15425,250.258381,0.727273,486.94,0.25,3
C15426,663.394569,0.875,1208.7,0.875,19
C15427,96.820999,0.272727,928.53,0.25,13
C15428,636.142309,1,4659.65,1,46
C15429,16115.5964,1,684.74,1,15
C15430,5238.915225,1,270,0.166667,3
C15431,2172.893325,0.909091,416.74,0.416667,5
C15432,1143.333419,1,0,0,0
C15433,1595.980444,1,0,0,0
C15435,288.097302,1,2622.6,1,12
C15436,7268.70638,1,306.91,0.272727,4
C15437,15.449607,0.818182,574.75,1,11
C15438,1903.274531,0.545455,1813.4,0.5,14
C15439,1102.63215,1,1409.31,0.666667,13
C15440,21.881383,1,123.48,1,6
C15441,2.585715,0.090909,70,0.083333,1
C15442,1182.28075,1,0,0,0
C15443,66.842287,1,908.34,1,14
C15444,4476.634442,1,0,0,0
C15445,6069.720873,1,0,0,0
C15446,536.027158,1,0,0,0
C15448,5044.179003,1,966.6,1,48
C15449,97.16839,1,1639.92,1,12
C15450,1339.008889,1,0,0,0
C15451,2786.743524,1,231.63,0.5,6
C15452,28.413136,0.727273,215.94,0.5,12
C15453,37.261373,1,498.65,1,29
C15454,11.116861,1,168,1,12
C15455,6.420394,0.363636,136.72,0.333333,4
C15456,135.856693,0.75,843.95,0.75,25
C15457,13.792103,0.909091,600,0.083333,1
C15459,2116.845833,1,898.34,0.916667,11
C15460,135.794123,0.909091,880.28,0.833333,22
C15461,243.182403,1,2687.48,1,67
C15462,7468.01201,1,1569.41,0.545455,10
C15463,7395.88757,1,0,0,0
C15464,364.219107,0.818182,142.52,0.083333,2
C15465,53.173349,0.545455,60,0.083333,1
C15466,1173.949821,1,785.69,0.416667,8
C15467,1543.205532,1,1027.57,0.416667,13
C15469,467.345479,1,46.74,0.166667,2
C15470,303.054817,0.636364,894.4,0.636364,12
C15471,5481.738308,1,0,0,0
C15472,1952.189994,1,297.59,0.5,7
C15473,0,0,54.85,0.333333,5
C15474,19.962737,1,287.4,1,12
C15475,1773.484195,1,0,0,0
C15476,1734.688041,1,0,0,0
C15477,927.294609,1,364.74,0.75,16
C15478,1248.193121,1,40.13,0.083333,1
C15479,467.287934,1,4327.92,1,13
C15480,1450.959629,0.444444,0,0,0
C15481,34.195309,1,211.56,1,12
C15482,3028.512053,1,0,0,0
C15483,886.65747,1,1440.48,1,13
C15484,692.529504,1,404,0.166667,2
C15485,952.952011,1,39.58,0.083333,1
C15486,2056.866139,1,3373.7,0.833333,31
C15487,566.928754,0.909091,903,0.090909,1
C15488,1395.907515,1,962.12,0.583333,20
C15489,18.606861,0.636364,302.5,0.75,17
C15490,8419.737786,1,3050.48,1,67
C15491,5.168354,0.181818,69,0.083333,3
C15492,7030.446043,1,3747.12,1,70
C15493,7091.028361,1,0,0,0
C15494,1478.552756,1,479.1,0.5,11
C15495,985.457755,1,672.31,1,17
C15496,767.708957,1,1730.6,1,45
C15497,8670.048011,1,0,0,0
C15498,26.767358,0.6,190,0.5,7
C15499,878.010252,0.833333,4085.23,0.833333,43
C15500,2409.236843,1,990.15,0.75,26
C15501,2891.678357,0.454545,0,0,0
C15502,21.409828,1,149.71,0.916667,11
C15503,1268.584315,1,1835.93,1,30
C15504,3509.710886,1,0,0,0
C15505,2.566385,0.454545,0,0,0
C15506,879.987974,1,1517.56,0.583333,15
C15507,868.331112,1,1167.15,1,26
C15508,3093.592745,1,47.69,0.166667,1
C15509,1879.694262,1,832.67,0.583333,22
C15510,6372.182817,1,22101.78,0.333333,40
C15511,1235.224095,1,637.28,1,13
C15512,4800.168978,1,0,0,0
C15513,704.910363,1,500.5,1,18
C15514,1340.551352,1,427.96,0.5,12
C15515,923.977036,1,0,0,0
C15516,182.171771,1,270.65,0.833333,10
C15517,22.689289,0.818182,360.6,0.666667,9
C15519,1184.971992,1,0,0,0
C15520,4375.764064,1,1016.41,0.916667,12
C15521,444.519756,1,302.4,0.333333,6
C15522,1383.72609,1,0,0,0
C15523,4738.804194,1,0,0,0
C15524,389.835298,0.818182,0,0,0
C15525,455.452678,0.909091,1301.25,0.5,9
C15526,658.6552,1,629.99,0.083333,1
C15527,5058.555256,1,0,0,0
C15528,42.51225,0.272727,523.15,0.25,7
C15529,21.187313,0.272727,319.41,0.25,6
C15530,570.552082,1,3179.69,1,28
C15531,3.319222,0.181818,47.05,0.083333,1
C15532,2899.781468,1,223.62,0.333333,6
C15533,1278.829156,1,0,0,0
C15534,1368.906278,1,0,0,0
C15535,1859.165344,1,0,0,0
C15536,1413.865738,1,313.03,0.25,4
C15537,205.409896,0.909091,0,0,0
C15538,2527.531968,1,720.16,0.5,13
C15539,1022.71734,1,120.09,0.083333,1
C15540,3078.059784,1,0,0,0
C15541,1064.308102,1,1067.32,0.833333,13
C15542,1204.686047,1,0,0,0
C15543,40.247238,0.181818,0,0,0
C15544,2722.600219,1,0,0,0
C15545,90.953335,0.888889,921.02,0.888889,9
C15546,165.721899,1,231.51,0.833333,24
C15547,738.656748,1,0,0,0
C15548,3182.968599,1,2502.46,0.833333,53
C15549,44.586199,0.272727,413.7,0.166667,4
C15550,3221.105151,1,3447.55,1,40
C15551,45.869314,0.363636,0,0,0
C15552,2089.997028,1,2576,0.25,4
C15553,2017.314401,1,4311.85,1,121
C15554,1719.048074,1,2115.79,1,34
C15555,875.649126,1,0,0,0
C15556,268.82613,0.454545,0,0,0
C15557,1906.283349,1,4016.42,1,35
C15558,2686.595082,1,282.52,0.416667,5
C15559,99.508886,0.636364,248.72,0.25,3
C15560,1038.573059,1,1023.76,0.909091,18
C15561,5678.479456,1,0,0,0
C15562,788.5958,1,3858.06,0.916667,44
C15563,2933.387442,0.727273,0,0,0
C15564,1322.005771,1,0,0,0
C15565,286.686616,0.090909,0,0,0
C15566,485.507827,0.875,0,0,0
C15567,216.716507,1,0,0,0
C15568,239.446482,0.636364,0,0,0
C15569,91.861479,1,939.51,0.916667,11
C15570,27.716642,0.1,0,0,0
C15571,1030.914048,1,1083.44,1,48
C15572,391.755763,1,575.72,0.833333,13
C15573,126.279615,1,1307.52,1,39
C15574,1193.708983,1,6643.71,1,39
C15575,6958.239974,1,0,0,0
C15576,5965.535557,1,0,0,0
C15577,1039.256129,1,618.75,0.916667,11
C15578,94.110539,1,1090.19,1,19
C15579,293.118363,1,368.91,0.75,18
C15580,2206.463745,1,1945.82,1,56
C15581,39.554197,0.545455,353.9,0.5,6
C15582,237.435762,0.909091,1270.32,0.333333,6
C15583,38.160715,0.545455,340,0.5,6
C15584,28.593511,0.909091,258.32,0.666667,10
C15585,1597.679284,1,272.4,1,16
C15586,1140.91813,1,0,0,0
C15587,1458.775165,1,0,0,0
C15588,2.307336,0.142857,0,0,0
C15589,1173.112709,1,823.05,0.5,11
C15590,287.817221,1,360,0.083333,1
C15591,3.894895,0.727273,182.49,0.916667,11
C15592,2377.537394,1,0,0,0
C15593,4694.671605,1,0,0,0
C15594,30.072702,0.454545,461.99,0.333333,4
C15595,44.538702,0.545455,916.67,0.416667,5
C15596,28.349518,0.454545,235,0.25,4
C15597,557.277303,1,3739.78,0.833333,28
C15598,1919.099019,1,240.27,0.833333,11
C15599,4837.835705,0.909091,1283.4,0.818182,34
C15600,226.34624,1,2206.74,1,24
C15601,2269.073907,1,284.9,0.166667,6
C15602,588.618641,1,0,0,0
C15603,5825.38367,1,3426.12,1,39
C15604,2267.664008,1,0,0,0
C15605,2514.170127,0.818182,87.28,0.083333,2
C15606,2354.125834,1,5351.58,1,21
C15607,616.570241,0.818182,5788.81,0.5,13
C15608,153.679036,1,181.81,0.833333,16
C15609,417.898933,0.9,1735.17,0.9,20
C15610,810.089776,0.909091,1428.89,0.181818,11
C15611,450.746858,1,194.1,0.166667,4
C15612,21.441736,0.636364,197.62,0.5,6
C15613,8978.156324,1,482.88,0.75,15
C15614,1669.992809,1,91.84,0.166667,2
C15615,957.010021,1,604.8,1,12
C15616,249.489629,0.181818,0,0,0
C15617,12.886661,0.363636,1437.15,0.333333,4
C15618,1502.517905,1,266.64,0.727273,8
C15619,2287.486277,1,0,0,0
C15620,184.890347,0.454545,1686.86,0.25,5
C15621,2122.821694,1,255.34,0.333333,6
C15622,1097.28593,1,0,0,0
C15623,114.523682,1,83,0.166667,3
C15624,298.779514,0.909091,1205.85,0.666667,12
C15625,2306.698723,0.727273,12784.51,0.666667,68
C15626,8.838114,0.454545,1003.66,0.583333,10
C15627,1710.971649,1,2042.5,0.833333,12
C15628,742.730997,1,6236.64,1,49
C15629,1625.118547,1,2908.35,0.916667,40
C15630,358.915537,0.727273,0,0,0
C15631,1060.420992,1,480.22,1,17
C15632,1047.854274,1,384,1,12
C15633,842.600625,0.909091,0,0,0
C15634,2344.19277,1,0,0,0
C15636,352.736999,1,1833.9,0.416667,6
C15637,1643.215639,0.818182,0,0,0
C15638,1638.42534,1,0,0,0
C15639,855.571897,0.666667,71.13,0.666667,6
C15640,2893.897487,1,18,0.083333,1
C15641,19.766484,0.363636,197.48,0.333333,4
C15642,16304.88925,1,1770.57,0.5,9
C15643,5825.2877,1,230,0.083333,1
C15644,753.518771,0.636364,1737.87,1,27
C15645,40.074484,1,423.37,1,12
C15646,765.966137,1,1488.82,0.833333,24
C15647,2594.878719,1,160,0.083333,3
C15648,91.655431,0.363636,1110.01,0.166667,2
C15649,1127.643812,1,14454.98,1,82
C15650,1.874969,0.363636,433.32,1,12
C15651,4241.864828,1,225.08,0.090909,2
C15652,287.565501,1,472.32,0.333333,7
C15653,5604.357612,0.909091,0,0,0
C15654,345.75483,1,3125.03,1,36
C15655,56.872544,1,748.36,1,12
C15656,471.104779,1,0,0,0
C15657,11.944853,0.181818,88.93,0.083333,1
C15658,4276.929643,1,298,0.166667,2
C15659,1768.589163,1,63.7,0.083333,1
C15660,714.813335,1,1110.42,0.5,6
C15661,1222.745469,0.363636,0,0,0
C15662,70.794108,0.909091,0,0,0
C15663,67.72881,1,869.48,0.916667,20
C15664,1455.904478,0.818182,149,0.083333,1
C15666,309.491763,0.454545,0,0,0
C15667,635.48213,1,1481.24,1,21
C15668,2475.507619,1,569.85,0.666667,14
C15669,6976.34614,1,2552.1,1,50
C15670,3767.546906,1,3545.56,1,30
C15671,182.854647,1,1978.87,1,68
C15672,14.571059,0.545455,180.5,0.416667,5
C15673,10.035492,1,0,0,0
C15674,2584.617366,1,0,0,0
C15675,3857.278468,1,0,0,0
C15676,374.101774,1,1283.36,1,14
C15677,1696.302382,1,0,0,0
C15678,760.884589,0.833333,2940.79,0.833333,53
C15680,269.406382,1,2629.96,0.75,19
C15681,2948.966018,1,4129.97,1,56
C15682,130.142888,0.636364,0,0,0
C15683,449.026889,1,313.2,1,12
C15684,2556.292783,1,0,0,0
C15685,3031.933707,1,2000.6,0.166667,3
C15686,26.982025,0.181818,237.6,0.166667,2
C15687,1866.428342,1,3306.06,1,54
C15688,2059.035678,1,0,0,0
C15689,30.395073,1,512.47,1,12
C15690,91.266202,0.909091,701.59,0.333333,6
C15691,76.673877,0.777778,410.9,0.666667,6
C15692,200.574081,1,675.9,0.416667,8
C15693,0,0,350.48,0.416667,5
C15694,1078.3009,1,0,0,0
C15695,633.209696,1,1625.01,1,29
C15696,26.296743,0.545455,417,1,13
C15697,16.727614,0.545455,128,0.333333,4
C15698,882.715792,1,120,1,12
C15699,1540.077454,1,0,0,0
C15700,10495.73934,1,5038.27,1,108
C15701,2182.752161,1,3216.97,1,51
C15702,177.822533,1,0,0,0
C15703,3127.073601,1,4468.44,1,55
C15704,924.170798,1,1663.77,0.833333,21
C15705,750.528885,1,1384.79,1,34
C15706,701.135691,1,1004.04,0.416667,6
C15707,21.960773,1,175.45,1,11
C15708,1175.922628,1,14.72,0.083333,1
C15709,4612.147149,1,0,0,0
C15710,19.928467,0.727273,310.64,0.666667,8
C15711,26.157304,0.818182,318.41,0.75,11
C15712,13.99841,0.857143,94.86,0.857143,6
C15713,1594.328636,1,0,0,0
C15714,37.050529,1,367.17,1,19
C15715,844.230511,1,615,0.666667,9
C15716,1228.170181,1,817.94,0.666667,8
C15717,1727.699797,1,0,0,0
C15718,1306.735189,1,0,0,0
C15719,5182.092727,1,3183.43,1,67
C15720,756.573198,1,1056.64,0.5,16
C15721,1727.516892,1,624.46,0.333333,9
C15722,1441.404242,0.4,0,0,0
C15723,1032.823341,1,1540.06,1,28
C15724,1623.176564,0.909091,0,0,0
C15725,1602.425383,1,0,0,0
C15726,14.593148,1,158.7,1,23
C15727,20.700474,0.857143,94.98,0.857143,6
C15728,3467.619262,1,468.49,0.833333,10
C15729,212.84035,1,1944.48,1,36
C15730,387.449138,1,253.7,0.416667,8
C15731,2901.999862,1,11250.65,1,274
C15732,828.013302,1,126.48,0.25,3
C15733,884.16375,1,823.52,1,56
C15734,71.186651,0.727273,1500,1,12
C15735,1167.254965,1,499.92,1,12
C15736,6090.22908,1,1583.23,0.666667,8
C15737,2986.070256,1,178.9,0.333333,4
C15738,74.277994,1,795.57,1,19
C15739,79.222393,1,994.96,0.916667,22
C15740,997.98763,1,952.29,1,17
C15741,8737.860241,1,0,0,0
C15742,2236.176309,1,1114.43,1,21
C15743,2932.136377,1,0,0,0
C15744,126.159165,1,144.9,0.25,6
C15745,963.467447,1,720.57,1,12
C15746,641.02208,1,0,0,0
C15747,2638.45383,1,0,0,0
C15748,2800.848284,1,0,0,0
C15749,921.334338,1,161.6,0.5,6
C15750,324.831712,0.363636,0,0,0
C15751,144.006679,1,45.65,0.083333,1
C15752,1737.967907,1,249,0.083333,2
C15753,266.142747,1,2109.17,1,40
C15754,3956.072098,1,82,0.166667,2
C15755,3128.61332,1,3875.71,1,98
C15756,2731.319748,1,0,0,0
C15757,1478.069308,1,0,0,0
C15758,1357.969348,0.454545,0,0,0
C15759,59.32524,1,527.63,1,11
C15760,2.71921,0.181818,0,0,0
C15761,145.379392,0.727273,0,0,0
C15762,730.058174,1,782.6,1,12
C15763,1916.067737,1,0,0,0
C15764,204.041606,1,1173.34,0.7,20
C15765,203.62963,0.454545,0,0,0
C15766,9166.016365,1,0,0,0
C15767,1371.015868,1,180,0.166667,2
C15768,218.35043,1,54.25,0.333333,4
C15769,89.579737,0.272727,1174.59,0.181818,2
C15770,665.786437,1,5634.56,1,104
C15771,0.298538,0.090909,510,1,12
C15773,9.052765,0.272727,172,0.166667,2
C15774,1631.603874,1,0,0,0
C15775,501.360034,1,107.27,0.25,3
C15776,672.84733,1,1969.47,0.5,7
C15777,1308.128024,1,623.03,0.916667,15
C15778,29.929842,0.272727,259.59,0.166667,3
C15779,8894.553534,1,476.84,0.166667,3
C15780,40.778677,1,100.98,0.333333,4
C15781,46.816731,1,539.88,1,14
C15782,18.430156,0.454545,342.5,0.083333,2
C15783,1393.098681,1,353.43,0.7,14
C15784,64.03101,1,646.5,0.833333,17
C15785,47.783061,0.181818,0,0,0
C15786,425.549034,1,151.68,1,12
C15787,907.371097,1,55.65,0.166667,3
C15789,2828.808139,1,199,0.25,3
C15790,1372.443049,1,0,0,0
C15791,34.351126,0.545455,45.65,0.083333,1
C15792,2997.999455,1,288.4,0.75,9
C15793,2223.497527,1,132.28,0.75,6
C15794,4506.810924,1,0,0,0
C15795,32.290778,1,1185.34,0.583333,10
C15796,1394.245166,1,684.85,0.583333,7
C15797,433.979083,0.545455,0,0,0
C15798,294.280019,1,19.9,0.083333,1
C15799,356.669878,0.909091,0,0,0
C15800,379.198083,1,40,0.166667,3
C15801,264.051708,1,63,0.083333,1
C15802,218.894935,1,568.34,0.333333,4
C15803,255.628716,1,2525.88,1,47
C15804,2584.317807,1,0,0,0
C15805,1283.560983,0.454545,0,0,0
C15806,7.634737,0.272727,61.26,0.25,3
C15807,2091.627351,1,4361.04,1,109
C15808,31.299159,0.5,185.13,0.5,3
C15809,520.521822,1,820.29,0.916667,11
C15810,95.162463,1,1000,0.75,8
C15811,1930.738051,0.9,0,0,0
C15812,880.259646,1,831.52,0.5,20
C15813,1593.655423,1,358.7,0.416667,8
C15814,31.303174,1,322.41,0.916667,11
C15815,4628.109931,1,912.54,1,21
C15816,7.992356,1,196.66,0.166667,2
C15817,16.646768,0.818182,135.28,0.5,6
C15818,356.883731,1,929.29,1,13
C15819,1706.846933,0.857143,1000,0.142857,1
C15820,3842.454902,1,0,0,0
C15821,66.296517,1,56.44,0.333333,4
C15822,35.771638,1,443.04,1,12
C15823,2431.019916,0.818182,729.82,0.181818,4
C15824,5585.30457,1,515.28,1,12
C15825,897.877807,1,1758.75,0.583333,7
C15826,0.734665,0.777778,254.23,0.555556,5
C15827,1163.135011,1,0,0,0
C15828,225.404563,0.727273,2424.34,0.666667,9
C15829,1298.539837,1,42.56,0.25,3
C15830,59.614155,0.818182,438,1,12
C15831,2648.784405,1,6697.57,0.916667,65
C15832,391.673369,1,1944.64,0.833333,29
C15833,1190.007646,1,0,0,0
C15834,152.255187,0.833333,894.28,0.5,5
C15835,269.966481,0.636364,0,0,0
C15836,4539.839383,1,384,1,13
C15837,25.383911,1,401.16,0.916667,11
C15838,964.386954,1,0,0,0
C15839,121.671833,0.818182,540,0.583333,9
C15840,337.269093,1,0,0,0
C15841,92.902071,1,812.74,1,18
C15842,1422.3042,1,0,0,0
C15843,6.542818,0.571429,178,0.857143,6
C15844,80.198389,0.454545,981.75,0.583333,14
C15845,153.377124,1,2048.5,1,51
C15846,445.179998,1,0,0,0
C15847,26.572803,1,277.33,1,17
C15848,1337.133737,1,0,0,0
C15849,487.723632,1,0,0,0
C15850,2487.42306,1,113.25,0.416667,5
C15851,4.966985,0.181818,59.34,0.166667,2
C15852,171.267988,1,2062.67,1,39
C15853,845.930093,1,2384.15,1,62
C15854,1380.729836,1,145.94,0.083333,3
C15856,97.064177,0.545455,863.97,0.416667,9
C15857,930.322044,1,444.96,1,12
C15858,126.169985,1,1155,0.833333,10
C15859,832.183808,1,0,0,0
C15860,253.367476,0.909091,626.69,0.416667,5
C15861,2111.244939,0.818182,147.12,0.083333,1
C15862,1450.649137,1,0,0,0
C15863,4593.098361,0.777778,0,0,0
C15864,3598.913061,1,53.13,0.083333,1
C15865,106.390419,1,1038.38,0.666667,14
C15866,82.476563,1,637.44,1,12
C15867,117.324773,1,1101,1,21
C15868,16.34663,0.545455,267.06,0.5,7
C15869,2447.62454,1,116.16,0.5,7
C15870,1421.787032,1,0,0,0
C15871,1219.143484,0.666667,0,0,0
C15872,2456.499396,1,4791.33,1,78
C15873,59.064314,0.363636,686,0.333333,7
C15874,1042.614416,1,0,0,0
C15875,6851.39075,0.909091,4004,0.909091,18
C15876,3871.433675,1,0,0,0
C15877,646.398621,1,839.05,1,19
C15878,802.086509,0.818182,2008.98,0.583333,28
C15879,3881.679582,1,15.92,0.083333,1
C15880,7886.777059,1,0,0,0
C15881,1466.852542,1,543.58,0.25,4
C15882,47.162463,0.909091,1276.72,0.416667,5
C15883,525.918697,0.909091,522.2,1,18
C15885,2466.452707,1,118.72,0.166667,3
C15886,1184.120178,1,69.49,0.083333,2
C15887,1084.649802,1,0,0,1
C15888,1414.422361,1,90.03,0.833333,12
C15889,79.470417,0.727273,601.84,0.583333,7
C15890,170.086639,0.909091,1218.11,0.75,9
C15891,585.537233,1,178,0.333333,4
C15892,124.506347,1,1194.54,0.916667,11
C15893,7834.073316,1,239.58,0.083333,2
C15894,1079.097023,1,247.44,1,12
C15895,1761.69297,1,0,0,0
C15896,1874.572121,1,0,0,0
C15897,10243.14763,1,0,0,0
C15898,812.317275,1,404.91,0.75,18
C15899,511.825603,0.909091,362.48,0.416667,10
C15900,1427.42297,1,61,0.166667,2
C15901,4932.396527,1,0,0,0
C15902,275.470825,1,2967.42,0.916667,40
C15903,55.539236,0.909091,201.27,0.083333,1
C15904,403.816601,0.9,3431,0.9,15
C15905,1799.320009,1,0,0,0
C15906,1821.024103,1,0,0,0
C15907,0.892901,0.363636,492,1,24
C15908,1267.621753,1,107.05,0.416667,5
C15909,1201.204437,1,117.89,0.333333,4
C15910,1343.200147,1,848.53,0.666667,14
C15912,626.359675,1,2102.13,1,45
C15913,644.987222,0.714286,0,0,0
C15914,1474.532261,1,106,0.083333,2
C15915,6241.937842,1,0,0,0
C15916,11.566281,1,148.56,1,12
C15917,741.05358,1,0,0,0
C15918,48.660932,1,651.08,1,17
C15919,1139.691004,1,117,0.083333,1
C15920,1207.465786,1,125,0.333333,4
C15921,3160.087236,1,0,0,0
C15922,1184.723988,0.636364,373.44,0.083333,1
C15923,561.346036,1,4430.12,1,68
C15924,0,0,1021.56,1,36
C15925,3200.184366,1,0,0,0
C15926,408.724408,1,89.39,0.083333,1
C15927,18.98265,0.272727,327.37,0.333333,11
C15928,986.828539,1,417.25,0.333333,7
C15929,3144.690403,1,865.94,0.25,4
C15930,202.08047,1,190.96,0.25,3
C15931,371.896615,1,332,1,10
C15932,4450.957226,1,8445.96,1,224
C15933,2754.041187,1,132,0.25,3
C15934,17.245539,0.636364,19.5,0.083333,1
C15935,4940.113918,1,814.66,0.583333,8
C15936,1826.387864,1,0,0,0
C15937,793.213204,1,1011.16,0.833333,19
C15938,983.363407,1,275.06,0.5,6
C15939,473.807764,0.818182,546.94,1,19
C15940,4060.33426,1,1007.27,0.833333,23
C15941,3007.035526,1,209.02,0.25,4
C15943,51.640761,1,453.24,1,12
C15944,1.864427,0.090909,0,0,0
C15945,57.657781,0.818182,587.25,0.75,9
C15946,1876.872139,1,0,0,0
C15947,1496.172117,1,0,0,0
C15948,3120.25648,1,339.96,1,12
C15949,0,0,102.72,1,12
C15950,4646.574386,1,773.22,0.833333,16
C15951,6223.173969,1,0,0,0
C15952,269.816561,0.636364,1965.95,0.083333,2
C15953,1851.622011,1,200,0.083333,1
C15954,10.334498,0.272727,62.36,0.083333,1
C15955,434.729411,0.545455,1486.5,0.333333,4
C15956,5938.788939,1,3394.94,1,59
C15957,766.491179,1,799.92,1,24
C15958,4735.107991,1,0,0,0
C15959,1530.29332,0.8,256.69,0.1,3
C15960,261.946133,0.909091,1215.64,0.5,15
C15961,0.288293,0.090909,0,0,0
C15962,1922.172543,1,0,0,0
C15963,1101.328772,0.727273,0,0,0
C15965,1459.534846,1,0,0,0
C15966,2882.431664,1,0,0,0
C15967,396.890847,1,3943.97,1,43
C15968,866.363389,1,4127.83,0.75,15
C15969,434.932876,1,933.8,1,39
C15970,3830.916541,1,4065.66,1,36
C15971,36.412211,0.545455,343.56,0.454545,7
