index,area_type,availability,size,total_sqft,bath,balcony,price
8374,Super built-up  Area,1,5,1998,3,2,117
8376,Super built-up  Area,1,3,1262,2,2,67
8377,Super built-up  Area,0,5,1842,3,2,115
8381,Super built-up  Area,0,3,1012,2,1,53.58
8383,Super built-up  Area,1,3,1394,2,2,56
8384,Super built-up  Area,1,5,1450,2,1,85
8385,Super built-up  Area,1,0,527,1,0,35
8386,Super built-up  Area,1,5,1693,3,2,125
8387,Super built-up  Area,1,7,3122,6,2,235
8388,Super built-up  Area,1,3,1000,2,1,46
8392,Super built-up  Area,0,5,1410,2,2,64
8393,Super built-up  Area,1,3,1400,2,2,108
8395,Super built-up  Area,1,5,1826,3,2,125
8396,Super built-up  Area,0,5,1689,3,2,103
8397,Super built-up  Area,1,5,1075,2,1,31
8402,Super built-up  Area,1,3,1300,2,2,55
8403,Super built-up  Area,1,5,1804,3,2,150
8405,Super built-up  Area,1,5,1836,3,2,125
8406,Super built-up  Area,1,3,826,2,2,36
8407,Super built-up  Area,1,3,1200,2,3,68
8411,Plot  Area,1,6,1200,4,3,140
8412,Super built-up  Area,1,3,965,2,2,56
8414,Super built-up  Area,1,5,1395,2,2,70
8415,Super built-up  Area,1,5,1660,3,2,116
8417,Super built-up  Area,1,3,1180,2,1,39
8419,Super built-up  Area,0,3,1204,2,1,82
8420,Super built-up  Area,1,5,2072,4,2,153
8421,Built-up  Area,1,3,1056,2,1,65
8422,Super built-up  Area,0,3,985,2,2,62
8426,Super built-up  Area,1,5,2317,4,3,140
8429,Super built-up  Area,1,3,656,2,1,25
8430,Built-up  Area,1,1,400,1,1,11.5
8431,Super built-up  Area,1,1,666,1,1,36.8
8433,Super built-up  Area,1,3,1174,2,1,47
8434,Super built-up  Area,1,3,1153,2,2,56.7
8438,Built-up  Area,1,3,910,2,2,160
8441,Super built-up  Area,1,5,1843,3,2,88
8443,Super built-up  Area,0,5,1230,2,2,31.37
8444,Super built-up  Area,1,7,3197,5,2,335
8445,Super built-up  Area,0,5,1703,3,2,130
8446,Super built-up  Area,1,3,1125,2,1,41.5
8447,Super built-up  Area,1,5,1516,3,3,65
8448,Super built-up  Area,1,3,1130,2,2,56
8449,Super built-up  Area,1,7,3596,5,1,279
8450,Super built-up  Area,0,5,1512,3,2,103
8451,Built-up  Area,1,5,1491,3,1,88
8452,Super built-up  Area,1,3,1250,2,2,95
8454,Super built-up  Area,1,3,1140,2,1,48.7
8457,Super built-up  Area,0,5,1100,3,2,56.57
8458,Super built-up  Area,1,5,2666,4,1,200
8463,Built-up  Area,1,5,1345,3,2,60
8464,Plot  Area,1,6,1200,4,2,100
8465,Super built-up  Area,1,7,3230,5,0,165
8467,Built-up  Area,1,6,2750,5,1,240
8471,Super built-up  Area,1,3,1025,2,1,35.88
8473,Super built-up  Area,1,3,973,2,1,56
8475,Super built-up  Area,1,5,2533,3,3,425
8476,Super built-up  Area,1,3,1007,2,1,75
8477,Super built-up  Area,0,1,615,1,0,39.99
8483,Super built-up  Area,1,3,1000,2,2,33
8484,Super built-up  Area,1,3,1285,2,2,65
8485,Super built-up  Area,1,1,662,1,1,29
8486,Plot  Area,1,8,2297,5,2,269
8488,Super built-up  Area,1,5,1850,3,3,95
8492,Super built-up  Area,1,5,1567,3,1,100
8493,Super built-up  Area,1,5,1695,3,3,50
8495,Super built-up  Area,1,3,1150,2,1,69.44
8496,Super built-up  Area,1,5,1690,3,2,85
8498,Super built-up  Area,1,3,1057,2,1,65
8499,Super built-up  Area,0,3,1320,2,1,91
8500,Super built-up  Area,0,7,2119,4,3,111
8501,Super built-up  Area,1,3,1125,2,1,48
8503,Super built-up  Area,0,1,645,1,1,34.18
8505,Super built-up  Area,0,3,1040,2,1,41.6
8506,Super built-up  Area,0,5,1700,3,1,194
8508,Super built-up  Area,0,5,1138,3,2,128
8509,Super built-up  Area,0,3,984,2,1,45.91
8510,Built-up  Area,1,3,1140,2,2,38.65
8511,Super built-up  Area,0,5,3596,3,1,200
8514,Super built-up  Area,1,3,1404,2,1,75
8516,Built-up  Area,1,5,1050,2,1,39
8518,Super built-up  Area,1,5,1550,3,3,72.5
8519,Super built-up  Area,1,5,1653,3,3,93
8520,Super built-up  Area,1,3,1194,2,2,47
8521,Super built-up  Area,1,5,1471,2,3,75
8523,Built-up  Area,1,3,812,2,1,38.25
8524,Super built-up  Area,1,5,1504,2,2,83
8526,Super built-up  Area,1,3,957,2,2,54.5
8527,Carpet  Area,1,1,460,1,1,13
8529,Super built-up  Area,1,3,1050,2,1,75
8530,Super built-up  Area,1,5,1820,3,2,85
8538,Super built-up  Area,1,5,1550,3,3,65.1
8539,Super built-up  Area,1,3,1392,2,1,130
8540,Super built-up  Area,1,5,1221,3,3,75
8541,Super built-up  Area,1,1,1000,1,1,19
8543,Built-up  Area,1,3,1065,2,3,31.5
8544,Built-up  Area,1,5,1209,2,3,65
8547,Super built-up  Area,0,5,1929,4,1,101
8548,Built-up  Area,1,3,1255,2,1,84
8549,Super built-up  Area,0,3,1035,2,1,31.05
8551,Super built-up  Area,0,5,1650,3,2,101
8552,Built-up  Area,1,5,1275,2,3,65
8553,Super built-up  Area,0,3,1128,2,1,65.58
8554,Super built-up  Area,1,3,1140,2,2,38.55
8556,Super built-up  Area,0,3,1183,2,2,58.56
8557,Super built-up  Area,1,3,1155,2,1,39
8560,Super built-up  Area,1,3,1040,2,1,75
8564,Super built-up  Area,1,5,1525,2,2,65
8566,Super built-up  Area,1,3,1220,2,1,65
8567,Super built-up  Area,1,5,2388,3,1,195
8568,Super built-up  Area,0,3,1355,2,1,97.6
8570,Super built-up  Area,0,3,1046,2,0,49.06
8572,Super built-up  Area,1,3,1247,2,2,62.35
8573,Built-up  Area,1,7,3855,4,3,220
8575,Super built-up  Area,1,3,1120,2,2,36
8577,Super built-up  Area,0,5,1798,3,1,110
8578,Built-up  Area,1,5,1180,2,1,45
8579,Super built-up  Area,1,3,1000,2,1,34
8580,Super built-up  Area,0,3,1216,2,1,82
8583,Super built-up  Area,0,5,1842,3,2,115
8584,Super built-up  Area,1,5,1075,2,1,43
8585,Super built-up  Area,1,3,1495,3,3,88
8586,Super built-up  Area,1,5,1700,3,3,120
8587,Super built-up  Area,0,5,1564,3,1,103
8588,Super built-up  Area,0,3,1256,2,1,65
8589,Super built-up  Area,0,3,1047,2,1,89
8590,Super built-up  Area,0,5,1458,3,1,78.45
8591,Super built-up  Area,0,3,1063,2,1,61.17
8595,Built-up  Area,1,3,1360,2,0,45
8598,Super built-up  Area,0,5,1810,3,2,100
8603,Built-up  Area,0,3,1025,2,1,26.65
8604,Built-up  Area,1,3,980,2,1,45
8608,Super built-up  Area,1,5,2050,3,3,82
8609,Super built-up  Area,1,3,1407,2,1,83.87
8610,Super built-up  Area,1,5,4170,3,2,800
8611,Super built-up  Area,1,5,1585,3,1,84
8612,Built-up  Area,1,5,1785,3,2,130
8613,Built-up  Area,1,3,900,2,3,45
8615,Super built-up  Area,1,5,1843,3,2,96.2
8617,Super built-up  Area,1,3,1200,2,1,67
8619,Super built-up  Area,1,3,1125,2,1,47
8622,Super built-up  Area,1,3,770,1,1,70
8623,Super built-up  Area,1,3,1181,2,2,57
8626,Super built-up  Area,1,3,1295,2,2,55.47
8628,Super built-up  Area,1,5,1506,3,1,95
8630,Super built-up  Area,1,7,2900,4,2,240
8631,Super built-up  Area,0,5,1326,2,1,35
8634,Super built-up  Area,1,3,1020,2,1,48
8642,Super built-up  Area,0,5,1500,3,1,72.99
8644,Built-up  Area,1,3,1180,2,2,60
8646,Super built-up  Area,1,5,2215,4,2,150
8648,Built-up  Area,1,3,1350,2,2,60
8650,Super built-up  Area,1,5,1450,2,2,62.93
8651,Super built-up  Area,1,3,1133,2,2,40
8652,Super built-up  Area,1,5,1564,3,2,100
8654,Super built-up  Area,1,5,2072,4,2,157
8656,Super built-up  Area,1,5,1460,2,3,51.1
8661,Super built-up  Area,1,1,654,1,1,38
8662,Super built-up  Area,1,3,1105,2,2,50
8663,Super built-up  Area,1,5,1800,3,3,150
8666,Super built-up  Area,1,3,1000,2,1,51
8668,Super built-up  Area,0,5,1240,2,1,63
8670,Super built-up  Area,1,5,1400,2,2,80
8674,Built-up  Area,1,5,1640,3,2,70
8678,Super built-up  Area,1,7,2496,4,2,125
8679,Super built-up  Area,1,3,905,2,1,32
8682,Plot  Area,1,6,8400,5,2,1675
8687,Super built-up  Area,1,5,1495,3,2,55
8689,Built-up  Area,1,5,1400,3,2,53
8691,Super built-up  Area,0,3,1007,2,1,53
8693,Super built-up  Area,1,3,1054,2,1,53
8695,Super built-up  Area,1,3,996,2,2,49
8699,Super built-up  Area,1,3,1394,2,3,52
8700,Super built-up  Area,1,3,1243,2,2,46
8701,Super built-up  Area,0,3,1216,2,1,75
8702,Super built-up  Area,1,3,1075,2,1,57
8704,Built-up  Area,1,5,1500,3,3,120
8706,Plot  Area,1,4,1500,3,1,250
8707,Built-up  Area,1,5,1800,4,3,115
8709,Super built-up  Area,0,5,1726,3,2,81.99
8710,Super built-up  Area,1,3,1220,2,2,54.89
8712,Super built-up  Area,1,5,1530,3,3,40
8713,Super built-up  Area,0,3,840,2,1,28
8716,Super built-up  Area,1,5,1499,3,2,89
8717,Super built-up  Area,1,5,1280,2,3,55
8720,Super built-up  Area,0,3,1161,2,3,36.69
8722,Built-up  Area,1,3,1050,2,2,65
8723,Plot  Area,0,6,1650,5,3,309
8724,Super built-up  Area,0,1,540,1,0,13.26
8725,Super built-up  Area,1,1,418,2,1,11.5
8727,Super built-up  Area,1,5,1510,2,2,55
8731,Super built-up  Area,0,5,2350,4,2,163
8732,Super built-up  Area,1,3,1056,2,2,55
8734,Super built-up  Area,0,5,1450,3,1,70
8735,Built-up  Area,1,3,1000,2,2,34
8736,Super built-up  Area,0,1,575,1,1,38
8739,Built-up  Area,1,5,1770,3,2,90
8740,Super built-up  Area,1,5,3155,3,2,315
8742,Super built-up  Area,1,1,745,1,0,34.27
8745,Super built-up  Area,0,3,1547,2,2,103
8746,Super built-up  Area,1,5,1713,3,1,120
8747,Plot  Area,1,6,3300,4,2,430
8749,Super built-up  Area,1,5,1856,4,2,180
8750,Super built-up  Area,1,3,1152,2,1,57
8752,Super built-up  Area,1,5,2357,3,2,135
8754,Super built-up  Area,0,5,1865,3,1,139
8755,Built-up  Area,1,3,1240,2,2,65
8756,Super built-up  Area,1,5,1360,3,1,75
8758,Super built-up  Area,1,5,1450,2,2,63.51
8759,Super built-up  Area,1,3,1139,2,2,72
8764,Super built-up  Area,1,5,1855,3,3,140
8767,Super built-up  Area,1,5,2266,3,2,207
8770,Super built-up  Area,1,5,1083,2,1,48
8771,Super built-up  Area,0,3,1232,2,1,83
8772,Super built-up  Area,1,5,1550,3,1,86.8
8773,Super built-up  Area,1,3,1227,2,2,70
8775,Built-up  Area,1,3,545,1,1,29
8776,Super built-up  Area,1,3,1152,2,1,54
8777,Super built-up  Area,1,3,870,1,1,45
8779,Super built-up  Area,0,1,663,1,0,46.1
8780,Super built-up  Area,1,5,1464,2,1,135
8782,Super built-up  Area,1,5,1704,3,1,120
8786,Built-up  Area,1,5,1080,2,1,45
8787,Super built-up  Area,1,3,497,1,1,25
8788,Super built-up  Area,0,3,1073,2,1,52.36
8790,Super built-up  Area,1,3,1300,2,3,32
8791,Built-up  Area,1,1,662,1,0,45
8794,Super built-up  Area,1,5,1707,3,2,171
8795,Super built-up  Area,1,3,1310,2,2,80.43
8797,Super built-up  Area,1,5,1324,3,2,65
8798,Super built-up  Area,1,5,1786,2,2,106
8799,Super built-up  Area,1,3,1174,2,1,75
8801,Super built-up  Area,1,5,1400,2,1,95
8802,Built-up  Area,1,1,635,1,1,28
8804,Super built-up  Area,1,5,1368,2,1,54.71
8805,Super built-up  Area,1,5,1450,3,3,55
8807,Super built-up  Area,0,3,1128,2,1,65.4
8808,Built-up  Area,1,3,1125,2,1,54
8809,Super built-up  Area,0,3,1195,2,1,62.38
8813,Super built-up  Area,1,3,877,2,1,29
8814,Built-up  Area,1,5,1770,4,1,68
8819,Super built-up  Area,1,3,985,2,1,40.39
8820,Built-up  Area,1,3,1045,2,2,42
8822,Plot  Area,1,4,2400,4,1,130
8824,Super built-up  Area,1,5,1420,3,3,68
8826,Super built-up  Area,1,5,1530,2,2,74.4
8828,Super built-up  Area,1,5,1570,3,3,88
8829,Super built-up  Area,0,5,1157,2,1,74
8830,Super built-up  Area,1,3,535,1,1,20
8831,Super built-up  Area,1,3,1120,2,2,39.2
8832,Super built-up  Area,1,3,1150,2,2,60
8834,Super built-up  Area,1,3,1215,2,1,68
8835,Super built-up  Area,0,3,1444,2,1,75.97
8836,Super built-up  Area,1,5,2003,3,3,200
8840,Plot  Area,0,6,4500,5,3,150
8841,Super built-up  Area,1,5,1180,2,1,55.5
8842,Super built-up  Area,1,3,1096,2,2,39
8843,Super built-up  Area,1,5,2504,3,3,138
8846,Super built-up  Area,1,5,1832,3,1,116
8850,Built-up  Area,0,3,1020,2,1,29.45
8855,Super built-up  Area,1,3,1123,2,1,36
8857,Super built-up  Area,1,3,1225,2,2,71.05
8858,Super built-up  Area,1,5,1683,3,1,140
8862,Super built-up  Area,1,3,1475,2,2,80
8863,Super built-up  Area,1,3,1120,2,2,49
8864,Super built-up  Area,1,3,1150,2,1,42
8865,Super built-up  Area,1,3,1165,2,1,85
8867,Super built-up  Area,1,3,1409,2,2,95
8868,Super built-up  Area,1,3,1212,2,1,56.9
8869,Super built-up  Area,1,3,1140,2,2,26.49
8870,Super built-up  Area,0,5,2087.01,3,2,115
8871,Super built-up  Area,1,1,750,1,0,34.1
8872,Super built-up  Area,0,5,1700,3,1,118
8873,Super built-up  Area,1,5,1660,3,0,91.855
8875,Built-up  Area,0,3,1000,2,1,28.88
8877,Built-up  Area,1,6,2704,5,0,105
8880,Super built-up  Area,0,3,1205,2,2,64.47
8882,Built-up  Area,1,5,1650,3,3,82
8884,Super built-up  Area,1,3,1150,2,1,38
8887,Built-up  Area,1,3,850,2,0,34
8888,Super built-up  Area,1,5,1580,3,1,83.74
8889,Super built-up  Area,0,3,1216,2,1,84.03
8890,Carpet  Area,0,1,381,1,1,28
8893,Built-up  Area,0,6,2429,3,1,210
8894,Super built-up  Area,1,5,1260,2,1,49
8895,Super built-up  Area,1,5,1498,3,2,74.9
8897,Super built-up  Area,0,3,1355,2,1,72.9
8898,Built-up  Area,1,5,1450,3,1,65
8901,Super built-up  Area,1,5,1300,2,2,55
8902,Plot  Area,1,6,2500,5,2,245
8903,Super built-up  Area,1,5,1950,4,2,120
8904,Super built-up  Area,1,5,1625,2,2,145
8907,Super built-up  Area,0,3,1216,2,1,72.5
8910,Built-up  Area,1,5,1470,3,2,54
8911,Super built-up  Area,0,5,1365,3,1,76.18
8912,Super built-up  Area,0,3,1364,2,1,64.79
8913,Super built-up  Area,0,3,1180,2,1,59.47
8914,Super built-up  Area,1,5,1800,3,2,130
8916,Super built-up  Area,1,5,1573,3,2,98
8917,Super built-up  Area,1,5,1620,3,3,95
8920,Super built-up  Area,1,3,1156,2,2,46
8922,Super built-up  Area,1,3,1200,2,1,20
8923,Super built-up  Area,1,7,3400,4,3,235
8924,Super built-up  Area,1,5,1608,3,3,54.51
8925,Super built-up  Area,0,7,4000,4,3,441
8926,Super built-up  Area,1,3,1215,2,2,40
8928,Super built-up  Area,1,5,1517,3,3,100
8931,Super built-up  Area,1,5,2025,4,2,115
8932,Super built-up  Area,0,3,1057,2,1,34.71
8934,Super built-up  Area,1,3,1044,2,2,34
8935,Built-up  Area,1,5,1695,3,2,125
8936,Super built-up  Area,0,5,1635,3,1,61
8938,Built-up  Area,1,3,1150,2,2,35
8939,Built-up  Area,1,3,1110,2,2,110
8940,Super built-up  Area,1,3,1163,2,2,64.08
8941,Super built-up  Area,1,5,1418,2,2,65
8942,Built-up  Area,0,3,1155,2,1,60
8943,Super built-up  Area,1,3,1115,2,2,78
8950,Super built-up  Area,1,3,1089,2,1,43.55
8951,Super built-up  Area,1,3,1445,2,2,82
8954,Super built-up  Area,1,5,1705,3,2,75
8955,Super built-up  Area,1,5,2200,3,2,160
8958,Built-up  Area,1,8,7200,5,2,900
8960,Super built-up  Area,0,5,1450,3,2,58
8961,Super built-up  Area,1,5,1220,3,2,56
8962,Super built-up  Area,1,3,1259,2,2,69.45
8963,Super built-up  Area,1,5,1260,2,1,73
8970,Super built-up  Area,1,5,1640,3,1,86.8
8971,Built-up  Area,1,5,1488,2,2,65
8973,Built-up  Area,1,5,1640,3,2,120
8974,Super built-up  Area,1,5,1719.3,2,2,88
8976,Super built-up  Area,1,3,1180,2,2,70
8977,Super built-up  Area,1,5,1700,3,1,110
8981,Built-up  Area,0,3,1225,2,2,62
8982,Super built-up  Area,1,3,1050,2,0,68
8983,Super built-up  Area,1,5,1691,3,3,120
8985,Super built-up  Area,1,7,3700,4,2,314
8989,Super built-up  Area,1,3,1243,2,2,46
8992,Built-up  Area,1,5,1405,3,0,169
8993,Super built-up  Area,0,5,1350,3,1,45.9
8994,Super built-up  Area,1,1,500,1,1,18
8995,Super built-up  Area,1,3,1200,2,2,55
8998,Plot  Area,1,6,4800,6,2,420
9000,Super built-up  Area,1,1,700,1,1,35
9001,Super built-up  Area,1,5,1485,2,1,66
9002,Super built-up  Area,0,3,700,2,1,41
9003,Super built-up  Area,0,5,1346,2,1,100
9004,Super built-up  Area,1,5,1075,2,1,47
9006,Super built-up  Area,1,5,1800,3,2,53
9007,Super built-up  Area,1,5,1609,3,3,115
9008,Built-up  Area,1,3,770,1,1,35
9011,Super built-up  Area,0,3,1000,2,2,35
9013,Super built-up  Area,1,5,1262,2,1,83
9017,Built-up  Area,1,5,1600,3,2,180
9018,Super built-up  Area,0,3,1251,2,1,53
9020,Super built-up  Area,1,3,1140,2,2,49
9021,Super built-up  Area,0,3,1157,2,2,47.32
9023,Super built-up  Area,1,3,1197,2,1,78
9024,Super built-up  Area,1,5,1500,3,3,51.04
9025,Super built-up  Area,1,3,1185,2,1,51.15
9027,Super built-up  Area,0,5,1397,3,3,105
9030,Super built-up  Area,1,5,2710,3,2,170
9031,Super built-up  Area,1,5,1720,2,2,126
9032,Super built-up  Area,1,5,1756,3,2,307
9033,Super built-up  Area,1,1,602,1,1,38
9034,Super built-up  Area,1,5,1770,3,2,180
9036,Super built-up  Area,1,3,1295,2,2,43.9
9038,Built-up  Area,1,3,1100,2,2,45
9040,Super built-up  Area,1,5,720,2,1,32
9041,Super built-up  Area,1,5,1476,3,0,105
9042,Super built-up  Area,1,3,1056,2,2,65
9043,Super built-up  Area,1,3,825,2,1,35
9044,Super built-up  Area,0,5,1860,3,2,130
9045,Super built-up  Area,1,3,1063,2,2,40
9046,Super built-up  Area,1,1,697,1,1,35
9049,Built-up  Area,1,5,1835,3,2,160
9050,Super built-up  Area,0,5,1365,3,0,79.465
9051,Super built-up  Area,1,3,1147,2,1,75
9053,Plot  Area,1,6,3400,5,0,265
9057,Super built-up  Area,1,3,1270,2,1,95
9058,Super built-up  Area,1,3,1100,2,1,61
9059,Super built-up  Area,1,3,1410,3,2,92
9060,Super built-up  Area,1,3,1065,2,1,41.38
9062,Super built-up  Area,1,5,1315,3,3,65
9063,Super built-up  Area,1,5,1650,3,2,200
9064,Super built-up  Area,1,3,1140,2,2,43
9065,Super built-up  Area,1,3,960,2,1,45
9066,Super built-up  Area,1,3,800,1,1,29
9068,Built-up  Area,1,3,1020,2,2,45
9069,Super built-up  Area,1,3,750,2,1,27
9072,Super built-up  Area,1,3,1035,2,1,60
9074,Super built-up  Area,1,5,1315,3,0,64
9076,Super built-up  Area,1,5,1075,2,1,48
9077,Super built-up  Area,1,5,1450,2,3,50
9079,Super built-up  Area,1,3,1350,2,1,99
9080,Plot  Area,0,4,1282,3,2,178
9081,Super built-up  Area,0,5,1929,3,1,103
9082,Super built-up  Area,1,3,1100,2,2,72
9085,Super built-up  Area,1,5,1664,3,2,69.89
9087,Super built-up  Area,1,3,1158,2,2,67
9088,Super built-up  Area,1,5,1420,3,2,58
9089,Super built-up  Area,0,3,1268,2,1,127
9090,Super built-up  Area,0,3,1308,2,1,75
9093,Built-up  Area,1,6,2000,4,0,100
9094,Super built-up  Area,1,5,2450,3,3,330
9095,Super built-up  Area,1,3,1152,2,1,42
9096,Super built-up  Area,0,5,1525,2,2,62.82
9098,Super built-up  Area,1,5,1465,2,2,88
9105,Super built-up  Area,1,5,1861,3,3,92
9106,Super built-up  Area,1,5,1265,2,2,65
9111,Super built-up  Area,1,5,1590,3,2,57
9112,Super built-up  Area,0,5,1837,3,3,142
9113,Super built-up  Area,0,5,1703,3,2,130
9114,Super built-up  Area,1,5,1293,2,2,80
9115,Super built-up  Area,0,3,700,2,1,35
9116,Super built-up  Area,1,5,1450,3,2,75
9117,Built-up  Area,1,3,1030,2,2,57
9118,Super built-up  Area,1,5,1570,3,3,65.93
9119,Built-up  Area,1,3,1000,2,2,60
9120,Super built-up  Area,1,5,1075,2,1,37
9121,Super built-up  Area,1,3,1091,2,1,33.82
9122,Super built-up  Area,1,5,2210,3,3,165
9124,Super built-up  Area,1,5,1640,3,2,262
9125,Super built-up  Area,1,3,1205,2,1,56.58
9128,Built-up  Area,1,7,3362,5,2,249
9132,Super built-up  Area,1,5,1330,2,2,46.55
9133,Super built-up  Area,1,3,1024,2,1,32
9134,Super built-up  Area,1,3,1196,2,2,40.54
9135,Super built-up  Area,1,1,800,1,1,29.5
9136,Super built-up  Area,1,5,2650,3,2,260
9137,Super built-up  Area,1,3,1080,2,2,60
9139,Super built-up  Area,0,5,1286,2,1,68
9140,Plot  Area,1,6,2990,3,2,198
9141,Super built-up  Area,1,3,1150,2,2,90
9143,Super built-up  Area,1,3,1352,2,2,72
9144,Super built-up  Area,1,3,1307,2,1,50
9146,Plot  Area,1,4,1500,3,1,90
9147,Super built-up  Area,0,3,1079,2,0,55.975
9149,Super built-up  Area,1,7,2800,4,0,241
9150,Super built-up  Area,0,1,682,1,1,36.23
9151,Built-up  Area,1,6,2500,4,1,420
9152,Super built-up  Area,1,5,1650,3,2,85.5
9153,Super built-up  Area,0,5,1850,3,2,120
9157,Super built-up  Area,1,5,1702,3,2,115
9159,Super built-up  Area,1,3,1240,2,2,40.54
9160,Plot  Area,1,2,1050,2,1,110
9161,Super built-up  Area,0,3,1023,2,1,52.59
9162,Super built-up  Area,1,3,1541,2,1,181
9163,Super built-up  Area,1,3,1275,2,1,105
9164,Super built-up  Area,1,3,1230,2,0,71.195
9165,Super built-up  Area,1,5,1580,3,3,125
9166,Super built-up  Area,1,3,1343,2,2,75
9167,Super built-up  Area,0,5,1365,3,1,52.81
9168,Super built-up  Area,1,3,1047,2,1,72
9169,Built-up  Area,1,3,1187,2,2,42
9174,Super built-up  Area,1,3,1075,2,2,45
9175,Super built-up  Area,0,5,2048,3,2,206
9176,Super built-up  Area,1,3,1090,2,1,57
9177,Super built-up  Area,1,5,1119,2,1,48.5
9179,Super built-up  Area,1,5,1445,2,2,86.69
9182,Super built-up  Area,1,3,1165,2,2,64.08
9183,Super built-up  Area,1,3,943,2,0,38.665
9184,Super built-up  Area,1,5,1787,3,2,107
9187,Built-up  Area,0,3,1020,2,1,29.45
9188,Super built-up  Area,0,5,1797,4,1,95
9189,Super built-up  Area,1,3,1205,2,2,58
9191,Built-up  Area,1,5,1560,2,2,98
9194,Super built-up  Area,1,5,1450,3,2,65
9195,Super built-up  Area,0,5,1496,2,1,718
9196,Super built-up  Area,1,5,1935,4,2,122
9197,Super built-up  Area,1,3,1016,2,1,45
9198,Super built-up  Area,0,5,1816,3,1,119
9199,Super built-up  Area,1,5,1680,3,2,125
9200,Super built-up  Area,0,7,2041,4,0,91.915
9201,Super built-up  Area,1,3,1220,2,2,63
9202,Plot  Area,1,6,3000,4,2,160
9203,Super built-up  Area,1,3,980,2,1,86
9205,Super built-up  Area,1,3,1250,2,2,60
9206,Super built-up  Area,1,3,1424,2,3,80
9207,Built-up  Area,1,3,1297,2,1,49.9
9208,Plot  Area,0,4,1300,3,1,170
9209,Super built-up  Area,1,3,1290,2,1,89.9
9210,Super built-up  Area,1,5,1720,2,1,130
9213,Super built-up  Area,1,5,1237,3,2,78
9214,Super built-up  Area,1,5,1720,3,3,98.97
9215,Built-up  Area,1,3,1224,2,2,45
9216,Super built-up  Area,1,5,1780,3,2,107
9217,Plot  Area,1,6,4700,5,3,800
9219,Super built-up  Area,1,3,1139,2,2,56.5
9224,Super built-up  Area,0,7,2732,4,3,194
9226,Super built-up  Area,1,5,1600,3,2,95
9229,Super built-up  Area,1,5,1075,2,1,45
9232,Super built-up  Area,0,3,1170,2,2,44
9233,Super built-up  Area,0,7,3630,6,1,207
9234,Super built-up  Area,1,3,950,2,2,35
9235,Super built-up  Area,1,5,5400,3,2,400
9236,Super built-up  Area,1,3,865,2,1,40
9238,Built-up  Area,1,3,1169,2,2,75
9241,Super built-up  Area,1,5,1683,3,1,110
9245,Carpet  Area,0,5,1234.6,3,1,104
9246,Super built-up  Area,0,1,492,1,1,40
9247,Built-up  Area,1,3,600,1,0,27
9248,Super built-up  Area,1,5,1902,3,2,89
9251,Super built-up  Area,1,3,1214,2,3,67
9252,Built-up  Area,1,3,565,2,1,15
